Light,Temp_Air,Temp_Soil,Soil_Moisture_1,Soil_Moisture_2,Soil_Moisture_3
0.0,-0.0026954177897574125,0.0,-0.0013227513227513227,0.002564102564102564,0.0
0.03125,-0.005405405405405406,0.0,0.003973509933774834,0.0,-0.000998003992015968
0.07575757575757576,-0.002717391304347826,0.0,-0.002638522427440633,0.0,0.000999000999000999
0.0,-0.0027247956403269754,0.0,0.0,0.0012787723785166241,0.000998003992015968
0.0,-0.00273224043715847,0.0,0.0013227513227513227,-0.001277139208173691,-0.0029910269192422734
0.028169014084507043,-0.0027397260273972603,0.0,0.003963011889035667,0.0,0.002
-0.0547945205479452,0.0,0.00303951367781155,-0.003947368421052632,0.0025575447570332483,0.0
-0.014492753623188406,-0.0027472527472527475,-0.0030303030303030303,-0.002642007926023778,-0.0012755102040816326,0.000998003992015968
0.014705882352941176,-0.0027548209366391185,0.0,0.0013245033112582781,-0.001277139208173691,-0.0009970089730807576
-0.028985507246376812,0.0,0.00303951367781155,0.003968253968253968,0.0012787723785166241,0.000998003992015968
0.0,-0.0027624309392265192,0.0,-0.002635046113306983,-0.001277139208173691,0.0009970089730807576
0.0,0.0,0.0,0.001321003963011889,0.0038363171355498722,0.00298804780876494
-0.08955223880597014,-0.002770083102493075,-0.0030303030303030303,-0.002638522427440633,0.0025477707006369425,-0.003972194637537239
-0.09836065573770492,-0.002777777777777778,0.00303951367781155,0.003968253968253968,-0.0025412960609911056,0.0019940179461615153
-0.03636363636363636,0.0,-0.0030303030303030303,-0.003952569169960474,-0.0012738853503184713,-0.0029850746268656717
0.018867924528301886,-0.002785515320334262,0.0,0.0013227513227513227,-0.0012755102040816326,0.0
-0.018518518518518517,0.0,0.00303951367781155,-0.001321003963011889,-0.001277139208173691,-0.000998003992015968
0.0,0.0,-0.0030303030303030303,0.0026455026455026454,0.0025575447570332483,0.000999000999000999
-0.11320754716981132,-0.002793296089385475,0.00303951367781155,0.0,0.0012755102040816326,0.0
0.02127659574468085,0.0,0.0,0.0,-0.003821656050955414,0.0
0.3958333333333333,-0.0028011204481792717,0.0,0.0013192612137203166,0.005115089514066497,-0.000998003992015968
0.029850746268656716,0.0,-0.0030303030303030303,-0.002635046113306983,-0.002544529262086514,0.0
-0.07246376811594203,0.0,0.00303951367781155,-0.001321003963011889,-0.0012755102040816326,0.000999000999000999
0.0,-0.0028089887640449437,0.0,0.0,0.001277139208173691,0.0
0.0,0.0,-0.0030303030303030303,0.0,-0.002551020408163265,-0.003992015968063872
0.03125,0.0,0.00303951367781155,0.0,-0.0012787723785166241,0.004008016032064128
0.0,-0.0028169014084507044,0.0,0.0,0.0038412291933418692,0.0
0.0,0.0,0.0,0.0026455026455026454,-0.0012755102040816326,-0.001996007984031936
-0.045454545454545456,0.03954802259887006,0.048484848484848485,-0.06596306068601583,0.01277139208173691,0.007
0.09523809523809523,-0.043478260869565216,-0.07398843930635844,0.07062146892655367,-0.012610340479192938,-0.00893743793445879
-0.043478260869565216,0.005681818181818182,0.09862671660424477,0.002638522427440633,-0.0038314176245210726,0.002004008016032064
-0.22727272727272727,0.0,-0.0625,-0.002631578947368421,0.0038461538461538464,0.0
0.21568627450980393,-0.005649717514124294,0.0,-0.00395778364116095,-0.002554278416347382,0.003
0.06451612903225806,-0.08068181818181812,0.15515151515151512,0.0026490066225165563,0.008962868117797696,-0.0029910269192422734
-0.045454545454545456,0.14647713226205183,-0.011017838405036697,0.009247027741083224,0.0025380710659898475,0.001
0.015873015873015872,0.013477088948787063,-0.1246684350132626,0.0274869109947644,-0.006329113924050633,0.008991008991008992
0.0625,-0.06382978723404255,0.013333333333333265,-0.04713375796178344,0.008917197452229299,-0.01089108910891089
0.04411764705882353,0.04261363636363636,-0.016148325358851606,0.0106951871657754,-0.012626262626262626,0.003003003003003003
-0.028169014084507043,0.0027247956403269754,0.06990881458966565,0.013227513227513227,-0.0012787723785166241,0.0
-0.014492753623188406,0.043478260869565216,-0.045454545454545456,-0.0026109660574412533,0.0012804097311139564,-0.001996007984031936
0.07352941176470588,-0.09375,0.09523809523809523,0.006544502617801047,-0.0025575447570332483,0.001
-0.0547945205479452,0.04597701149425287,-0.10326086956521739,-0.015604681404421327,0.005128205128205128,0.000999000999000999
-0.014492753623188406,-0.0027472527472527475,-0.0030303030303030303,-0.002642007926023778,-0.0012755102040816326,0.000998003992015968
0.014705882352941176,-0.0027548209366391185,0.0,0.0013245033112582781,-0.001277139208173691,-0.0009970089730807576
-0.028985507246376812,0.0,0.00303951367781155,0.003968253968253968,0.0012787723785166241,0.000998003992015968
0.0,-0.0027624309392265192,0.0,-0.002635046113306983,-0.001277139208173691,0.0009970089730807576
0.0,0.0,0.0,0.001321003963011889,0.0038363171355498722,0.00298804780876494
-0.08955223880597014,-0.002770083102493075,-0.0030303030303030303,-0.002638522427440633,0.0025477707006369425,-0.003972194637537239
-0.09836065573770492,-0.002777777777777778,0.00303951367781155,0.003968253968253968,-0.0025412960609911056,0.0019940179461615153
-0.03636363636363636,0.0,-0.0030303030303030303,-0.003952569169960474,-0.0012738853503184713,-0.0029850746268656717
0.018867924528301886,-0.002785515320334262,0.0,0.0013227513227513227,-0.0012755102040816326,0.0
-0.018518518518518517,0.0,0.00303951367781155,-0.001321003963011889,-0.001277139208173691,-0.000998003992015968
0.0,0.0,-0.0030303030303030303,0.0026455026455026454,0.0025575447570332483,0.000999000999000999
-0.11320754716981132,-0.002793296089385475,0.00303951367781155,0.0,0.0012755102040816326,0.0
0.02127659574468085,0.0,0.0,0.0,-0.003821656050955414,0.0
0.3958333333333333,-0.0028011204481792717,0.0,0.0013192612137203166,0.005115089514066497,-0.000998003992015968
0.029850746268656716,0.0,-0.0030303030303030303,-0.002635046113306983,-0.002544529262086514,0.0
-0.07246376811594203,0.0,0.00303951367781155,-0.001321003963011889,-0.0012755102040816326,0.000999000999000999
0.0,-0.0028089887640449437,0.0,0.0,0.001277139208173691,0.0
0.0,0.0,-0.0030303030303030303,0.0,-0.002551020408163265,-0.003992015968063872
0.03125,0.0,0.00303951367781155,0.0,-0.0012787723785166241,0.004008016032064128
0.0,-0.0028169014084507044,0.0,0.0,0.0038412291933418692,0.0
0.0,0.0,0.0,0.0026455026455026454,-0.0012755102040816326,-0.001996007984031936
-0.045454545454545456,0.03954802259887006,0.048484848484848485,-0.06596306068601583,0.01277139208173691,0.007
0.09523809523809523,-0.043478260869565216,-0.07398843930635844,0.07062146892655367,-0.012610340479192938,-0.00893743793445879
-0.043478260869565216,0.005681818181818182,0.09862671660424477,0.002638522427440633,-0.0038314176245210726,0.002004008016032064
-0.22727272727272727,0.0,-0.0625,-0.002631578947368421,0.0038461538461538464,0.0
0.21568627450980393,-0.005649717514124294,0.0,-0.00395778364116095,-0.002554278416347382,0.003
0.016129032258064516,0.0,0.01818181818181818,0.0,0.0038412291933418692,-0.0009970089730807576
0.015873015873015872,0.05397727272727273,-0.020833333333333332,0.0013245033112582781,-0.00510204081632653,0.0
0.0,-0.0026954177897574125,0.0,-0.0013227513227513227,0.002564102564102564,0.0
0.03125,-0.005405405405405406,0.0,0.003973509933774834,0.0,-0.000998003992015968
0.07575757575757576,-0.002717391304347826,0.0,-0.002638522427440633,0.0,0.000999000999000999
0.0,-0.0027247956403269754,0.0,0.0,0.0012787723785166241,0.000998003992015968
0.0,-0.00273224043715847,0.0,0.0013227513227513227,-0.001277139208173691,-0.0029910269192422734
0.028169014084507043,-0.0027397260273972603,0.0,0.003963011889035667,0.0,0.002
-0.0547945205479452,0.0,0.00303951367781155,-0.003947368421052632,0.0025575447570332483,0.0
-0.014492753623188406,-0.0027472527472527475,-0.0030303030303030303,-0.002642007926023778,-0.0012755102040816326,0.000998003992015968
0.014705882352941176,-0.0027548209366391185,0.0,0.0013245033112582781,-0.001277139208173691,-0.0009970089730807576
-0.028985507246376812,0.0,0.00303951367781155,0.003968253968253968,0.0012787723785166241,0.000998003992015968
0.0,-0.0027624309392265192,0.0,-0.002635046113306983,-0.001277139208173691,0.0009970089730807576
0.0,0.0,0.0,0.001321003963011889,0.0038363171355498722,0.00298804780876494
-0.08955223880597014,-0.002770083102493075,-0.0030303030303030303,-0.002638522427440633,0.0025477707006369425,-0.003972194637537239
-0.09836065573770492,-0.002777777777777778,0.00303951367781155,0.003968253968253968,-0.0025412960609911056,0.0019940179461615153
-0.03636363636363636,0.0,-0.0030303030303030303,-0.003952569169960474,-0.0012738853503184713,-0.0029850746268656717
0.018867924528301886,-0.002785515320334262,0.0,0.0013227513227513227,-0.0012755102040816326,0.0
-0.018518518518518517,0.0,0.00303951367781155,-0.001321003963011889,-0.001277139208173691,-0.000998003992015968
0.0,0.0,-0.0030303030303030303,0.0026455026455026454,0.0025575447570332483,-0.000999000999000999
-0.11320754716981132,-0.002793296089385475,0.00303951367781155,0.0,0.0012755102040816326,0.002
0.02127659574468085,0.0,0.0,0.0,-0.003821656050955414,0.0
0.3958333333333333,-0.0028011204481792717,0.0,0.0013192612137203166,0.005115089514066497,-0.001996007984031936
0.029850746268656716,0.0,-0.0030303030303030303,-0.002635046113306983,-0.002544529262086514,0.001
-0.07246376811594203,0.0,0.00303951367781155,-0.001321003963011889,-0.0012755102040816326,0.000999000999000999
0.0,-0.0028089887640449437,0.0,0.0,0.001277139208173691,0.0
0.0,0.0,-0.0030303030303030303,0.0,-0.002551020408163265,-0.003992015968063872
0.03125,0.0,0.00303951367781155,0.0,-0.0012787723785166241,0.004008016032064128
0.0,-0.0028169014084507044,0.09696969696969697,0.003968253968253968,0.0038412291933418692,0.0
0.0,0.0,-0.08839779005524862,-0.0013175230566534915,-0.0012755102040816326,-0.000998003992015968
-0.045454545454545456,0.03954802259887006,0.048484848484848485,-0.06596306068601583,0.01277139208173691,0.005994005994005994
0.09523809523809523,-0.043478260869565216,-0.07398843930635844,0.07062146892655367,-0.012610340479192938,-0.00893743793445879
-0.043478260869565216,0.005681818181818182,0.09862671660424477,0.002638522427440633,-0.0038314176245210726,0.002004008016032064
-0.22727272727272727,0.0,-0.0625,-0.002631578947368421,0.0038461538461538464,0.0
